url,time,flow,chunk
0EwO1ir46nk,2024_11_26_04_01,192.168.38.62:56899-173.194.4.166:443,757140/374191/329515/819766/475160/197973/655101/735389/474637/294024/282461/416134/239214/246378/137425/110056/426424/249405/431613/315279/412389/218250/320404/106768/256178/204508/371929/214423/457205/269105/282569/255296/402556/228498/408695/123670/275987/243022/494849/215730/466038/612188/396985/119899/208624/403791/186324/131251/114463/82099/114999/49331/388680/293787/154530/284629/300306/156959/147636/415898/238705/82100/262643/153079/432452/308856/561465/345617/107471/330162/188255/310018/741250/279102/145545/278771/222062/292844/106318/366986/214572/455935
0EwO1ir46nk,2024_11_26_04_12,192.168.38.62:57002-173.194.4.166:443,1282771/1006465/583845/777863/693220/402082/481754/636023/494180/507143/757140/703614/819766/475160/355877/513581/895413/314613/576393/416134/239214/246378/137425/110056/426424/409766/271252/315279/81066/172007/377654/320404/106768/256178/204508/371929/214423/457205/269105/282569/255296/402556/228498/408695/123670/275987/243022/494849/215730/466038/612188/396985/119899/208624/403791/536727/186324/390112/114463/348668/131383/305931/457625/388680/293787/154530/284628/300305/156959/403007/415898/238705/316652/262643/153079/432452/466086/404235/345617/107471/172432/345985/310018/741250/279102/145545/278771/222062/292844/106318/366986/214572/455935
0EwO1ir46nk,2024_11_26_04_22,192.168.38.62:57141-173.194.4.166:443,397321/608789/32945/583845/777863/693220/402082/481754/335038/494180/755580/508703/374191/329515/599880/219978/830945/513581/735389/474637/576393/416134/239214/88018/295785/268257/268223/249405/431613/315279/81066/331411/218250/320404/106768/113425/204508/371929/214423/457205/269105/282569/255296/402556/228498/408695/123670/114296/404713/494849/215730/466038/612188/396985/119899/208624/403791/536727/186324/390112/114463/348668/131383/305931/457625/388680/293787/154530/147635/300305/156959/403007/415898/238705/158302/420993/153079/432452/308856/561465/345617/107471/172432/345985/310018/741250/279102/304956/119360/222062/292844/106318/366986/214572/455935
0EwO1ir46nk,2024_11_26_04_33,192.168.38.62:57288-173.194.4.166:443,1331928/1139480/583845/619360/851723/402082/481754/636023/494180/507143/757140/703614/819766/475160/355877/188295/325378/163902/571579/474637/576393/655256/246378/137425/110056/426424/409766/271252/315279/81066/331411/218250/320404/106768/256178/204508/371929/214423/457205/269105/282569/255296/402556/228498/408695/123670/114296/404713/494849/215730/466038/612188/396985/119899/208624/403791/536727/186324/390112/114463/131251/147732/16563/16563/293787/154530/284628/16564/114868/415898/238705/316652/262643/153079/432452/308856/561465/345617/107471/172432/345985/310018/741250/279102/145545/278771/222062/292844/106318/366986/214572/455935
0i-sXmyG_W0,2024_11_25_07_22,192.168.38.62:53543-173.194.4.8:443,1240295/907620/625931/756777/737937/669600/628753/743034/681139/591287/145225/259208/291280/647706/690808/410789/373483/305276/418328/369144/366584/121170/270344/205401/283556/151253/305897/143774/277394/30083/225528/235302/71013/347197/32947/273796/97237/330906/149444/262078/133048/240868/77279/308419/240926/95735/354978/99813/78766/225541/327465/24864/312773/121029/219188/316775/241510/211549/276477/255039/50778/219796/276319/221783/255520/214288/88447/253983/104726/258611/143357/264405/79236/316228/78015/262522/79205/286750/218786/56927/226467/99915/238172/144472/16564/66256/265993/26910/189893/38591/227104/211001/216292/209268/141310/169244/79723/295553/136573/256560/111156/261258/112695/200140/95758/204574/64055/366783
0i-sXmyG_W0,2024_11_25_07_33,192.168.38.62:53666-74.125.171.40:443,1174749/907620/609547/756777/737937/669600/628753/743034/681139/418754/334142/534306/526283/647706/690808/410789/373483/305276/418328/369144/366584/121170/270344/205401/283556/151253/305897/143774/277394/30083/65717/347197/91188/273796/97237/330906/149444/245694/133048/240868/77279/308419/74867/261794/316525/99813/224624/79683/327465/24864/312773/121029/49331/316775/241510/211549/276477/96519/209298/219796/276319/231173/255520/214288/88447/253983/98486/258610/143357/264405/79236/316228/239958/100579/240733/125222/218791/56927/226467/99915/238172/144472/257761/66256/32948/26910/206277/154252/111443/211001/216292/209268/141310/169244/79723/295553/136573/256560/111156/261258/112695/200140/95758/204567/64055/366783
0i-sXmyG_W0,2024_11_25_07_44,192.168.38.62:64684-173.194.4.8:443,1305841/907620/625931/756777/737937/669600/628753/733135/681139/418754/506659/361784/526293/647706/690808/410789/373483/305276/418328/369144/366584/121170/270344/205401/283556/151253/305897/143774/269691/30083/235281/32946/71013/347197/91188/105573/265460/330906/149444/262078/133048/240868/77279/308419/74867/261794/354983/99813/78766/225541/327465/24864/312773/121029/219188/316775/241510/211549/214836/96519/209298/219796/276319/231173/255520/214288/88447/253983/104726/258611/143357/264405/79236/316228/239958/100579/240733/125222/218786/56927/226467/99915/238172/144472/257761/66256/265993/26910/206277/154252/111443/211001/216292/209268/141310/169244/79723/162788/136573/256560/111156/261258/112695/200140/95758/188183/64055/350399
0i-sXmyG_W0,2024_11_25_07_54,192.168.38.62:64816-74.125.171.40:443,1338614/341818/625931/756777/737937/669600/483726/743034/681139/418754/334142/534301/526293/631322/690808/410789/373483/305276/418328/369144/350200/121170/270344/205401/283556/151253/305897/143774/277394/30083/235281/56805/249510/347197/91188/273796/97237/330906/32947/133048/240868/77279/308419/74867/261794/354978/99813/78766/225541/327465/24864/49331/219188/316775/241510/211549/82099/255039/50778/219796/276319/231173/255520/214288/88447/253983/104725/258611/143357/264405/79236/316228/239958/100579/240733/125222/218786/56927/226467/99915/238172/144472/257761/66256/265993/26910/206277/154252/111443/211001/216292/209268/141310/169244/79723/295553/136573/256560/111156/261258/112695/200140/95758/204567/64055/366783
0i-sXmyG_W0,2024_11_25_08_05,192.168.38.62:64951-173.194.4.8:443,1387771/589148/625931/756777/737937/669600/628753/743034/253855/418759/506659/218339/669738/647706/690808/410789/373483/305276/418328/32947/147635/270344/205401/283556/151253/82099/143774/277394/30083/235281/235302/71013/347197/91188/273796/97237/330906/262078/133048/240868/77279/308419/74867/261794/185369/269422/78766/225541/327465/24864/312773/121029/219188/316775/241510/211549/276477/255039/50778/219796/276319/231173/255520/214288/88447/253983/104726/126397/143357/264405/79236/316228/239958/100579/240733/125222/218786/56927/226467/99915/238172/144472/257761/66256/265993/26910/206277/154252/111443/211001/216292/209268/141310/169244/79723/295553/136573/256560/111156/261258/112695/192099/254156/46169/64055/366783
0i-sXmyG_W0,2024_11_25_08_16,192.168.38.62:65082-173.194.4.8:443,969879/907620/625931/756777/196786/245938/628753/114866/681139/418754/506659/218339/623670/647706/690808/410789/373483/305276/260416/369144/366584/121170/270344/205401/283556/151253/305897/143774/277394/30083/235281/235302/71013/347197/91188/273796/97237/330906/149444/245694/133048/77279/308419/240926/95735/354978/99813/78766/225541/8695/24864/312773/121029/219188/316775/241510/211549/276477/96519/219796/276319/231173/255520/214288/88447/253983/104725/258611/143357/264405/79236/316228/166205/240733/125222/218786/56927/73101/99915/238172/144472/257761/66256/265993/26910/196806/38591/227104/211001/216292/209268/141310/74298/174669/295553/136573/256560/111156/261258/112695/200140/95758/204567/64055/366783
0i-sXmyG_W0,2024_11_25_08_26,192.168.38.62:65212-74.125.171.40:443,1354998/907620/625931/756777/737937/669600/226522/743034/673674/418754/506659/361784/509909/647706/690808/410789/373483/305276/418328/369144/366584/121170/264536/189017/283556/151253/305897/143774/277394/30083/235281/235302/71013/347197/91188/273796/97237/330906/149444/16563/32947/190364/44511/65715/74867/261794/354978/99813/224624/79683/327465/24864/312773/121029/219188/316775/241510/211549/276477/96519/209298/219796/82099/65715/255520/199171/88447/49331/104726/258611/143357/264405/79236/316228/239958/100579/240733/125222/218786/56927/226467/99915/144472/257761/66256/265993/26910/206277/38591/227104/211001/216292/209268/141310/169244/79723/228324/136573/256560/111156/261258/112695/200140/95758/204567/64055/366783
0i-sXmyG_W0,2024_11_25_08_37,192.168.38.62:65339-173.194.4.8:443,1371387/625931/756777/737937/669600/628753/743034/681139/418754/432529/218339/669738/647706/433036/410789/373483/305276/418328/369144/366584/121170/270344/205401/283556/151253/305897/143774/277394/30083/235281/235302/71013/347197/91188/273796/97237/217715/149444/193409/133048/240868/77279/308419/240926/95735/354978/99813/78766/225541/327465/24864/312773/121029/219188/196787/241510/211549/276477/96519/209298/219796/276319/231173/255520/214288/88447/253983/104725/258611/143357/264405/79236/316228/239958/49332/125222/218786/56927/226467/32948/238172/144472/257761/66256/265993/26910/206277/154252/111443/211001/216292/209268/141310/169251/79723/162788/136573/256560/111156/261258/112695/126560/239814/46169/16564/366783
0i-sXmyG_W0,2024_11_25_08_48,192.168.38.62:65476-74.125.171.40:443,1354998/907620/625931/756777/49330/669600/628753/743034/681139/418754/506659/218339/669738/647706/690808/410789/373483/305276/418328/369144/366584/121170/215381/205401/283556/151253/305897/143774/277394/30083/235281/235302/71013/347197/91188/273796/97237/330906/149444/262078/240868/77279/308419/74867/128587/354978/99813/208240/79683/327465/24864/200317/98483/219188/316775/241510/211549/276477/96519/236180/276319/205396/255520/214288/88447/253983/104726/258611/143357/264405/79236/316228/239958/32948/65715/125222/218786/56927/226467/99915/238172/144472/257761/66256/265993/26910/206277/154252/111443/211001/216292/209268/141310/79723/295553/136573/256560/111156/261258/112695/200140/254156/46169/64055/366783
0i-sXmyG_W0,2024_11_25_08_58,192.168.38.62:49242-173.194.4.8:443,1371387/358202/98482/518242/628753/743034/681139/418754/490275/218339/300013/296085/629718/410789/357099/286565/194880/49331/293278/121170/270344/205401/278786/151253/305897/143774/65715/30083/235281/235309/71013/290572/91188/273796/97237/32947/149444/262078/133048/240868/77279/141820/74867/261794/283757/99813/224624/79683/327465/24864/32947/219188/98483/211549/276477/96519/209298/219796/98483/231173/255520/214288/88447/253983/104725/401879/264405/79236/82100/78015/262522/32947/125222/218786/56927/226467/32948/144472/257761/66256/265993/26910/206284/38591/227104/211001/216292/209268/141310/169244/79723/295553/136573/256560/111156/32948/112695/183756/188183/64055/366783
0WtXIsYY-j8,2024_11_30_05_05,192.168.38.62:56886-74.125.96.42:443,1303140/712504/1571391/1367179/1505856/795958/907039/866790/1100295/262405/1089294/974390/1145503/1268241/1092649/754646/1427995/1355050/1830893/1565259/1873030/1378036/2048727/2451879/2338854/2142586/1558594/832212/1380950/1224044/740585/1361421/2982733
0WtXIsYY-j8,2024_11_30_05_15,192.168.38.62:57071-74.125.96.42:443,1483373/1051237/524475/657395/987210/1860902/1582440/795958/907039/866790/1100295/985867/908903/974390/1161887/1363286/1092649/1158280/1309545/1338666/1437672/1734609/1361652/1763040/1222908/1355332/1224294/1476674/832212/1272101/1224044/771659/3144357/1713400/3536079
0WtXIsYY-j8,2024_11_30_05_37,192.168.38.62:57452-172.217.145.74:443,1483378/1283562/657395/987210/1087521/1245381/1294533/809024/876543/254384/794987/1140552/908903/974390/1211039/1396276/1092649/1256589/1211233/1175511/1342185/757325/1672958/1590259/2932134/311479/832212/1462870/1224044/937198/1446737/16562/1731835
0WtXIsYY-j8,2024_11_30_05_47,192.168.38.62:57603-172.217.145.74:443,1221184/1381871/657395/987210/1169446/1341332/147633/236954/795958/907039/866790/1293471/816220/1089294/974390/1047199/1092649/1174664/1309537/1256746/1241047/688316/1382580/1443577/1377267/1394500/1240632/1289823/1476674/832212/1397334/1224044/1966752/1463121/1352935
0WtXIsYY-j8,2024_11_30_05_58,192.168.38.62:57758-172.217.145.74:443,1532535/1051237/475318/657395/987210/1308479/1096251/1327739/795958/907039/866790/1198683/816297/32945/82097/1276580/311479/623892
0WtXIsYY-j8,2024_11_30_05_58,192.168.38.62:57811-172.217.145.74:443,899853/963290/117360/1493770/393480/1313571/933552/3068450/1364814/967200/734056/295167/265985
0WtXIsYY-j8,2024_11_30_05_58,192.168.38.62:57855-172.217.145.74:443,1419178/2256563
0WtXIsYY-j8,2024_11_30_06_09,192.168.38.62:57931-74.125.96.42:443,1319519/1381866/749190/1021985/119902/698986/907039/866790/1247835/816220/147633/196785/1290451/491703/1382471/1180508/1314144/1400077/1128919/1264045/1513697/1409399/1401072/1479075/1363488/1472695/1189642/1519628/1220771/1296347/1223644/1833704/3055882/1845304/1591666
0WtXIsYY-j8,2024_11_30_06_19,192.168.38.62:58078-172.217.145.74:443,1499767/1051237/491702/657395/987210/1087521/1245469/1228997/236954/988047/714950/1050385/916700/969483/908903/974390/1079967/1248598/1092649/559694/1260385/1156164/1257431/1480884/1148660/1189516/1222824/1486397/1535583/1673282/832212/1397334/1224044/1342595/1115568/1664236
0WtXIsYY-j8,2024_11_30_06_19,192.168.38.62:58153-172.217.145.74:443,929047
0WtXIsYY-j8,2024_11_30_06_30,192.168.38.62:58233-74.125.96.42:443,2436290/393398/657395/987210/1054753/1196229/1403899/876543/254384/1050385/916700/1091400/908903/974390/1129119/1264982/1092649/1174664/768712/1240362/1437672/1146397/1431744/1394517/2302002/1476504
0WtXIsYY-j8,2024_11_30_06_30,192.168.38.62:58297-74.125.96.42:443,1493058/1015806/1082947/1195163/3306777/1434867/1588453
0WtXIsYY-j8,2024_11_30_06_41,192.168.38.62:58387-172.217.145.74:443,1335892/1086949/657395/987210/1120294/1278149/1261765/809024/876543/721509/836873/1072856/65713/974390/1211039/1346902/1092649/1269351/1244001/1305898/1224663/1326705/1448116/1427193/1426419/1427268/1470013/1470047/1460290/832212/1272101/1224044/1244291/1332049/1336551/1158428
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:56913-172.217.145.74:443,705798/1103513
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:56915-74.125.96.42:443,49329/82109/1081541/1228997/1032820/327940
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:56947-74.125.96.42:443,357431/32950/744621/697976/572442
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:56966-74.125.96.42:443,
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:56971-74.125.96.42:443,245938/822128
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:56991-74.125.96.42:443,59169/843603
0WtXIsYY-j8,2024_12_02_11_24,192.168.38.62:57000-74.125.96.42:443,98482/795881/393399/1084000/734868/298751/458935/569498/389775/1221293
106Q14NQotg,2024_12_05_18_25,192.168.38.62:49824-74.125.96.41:443,1442019/170735/1655655/1492195/901312/1794380/1471315/1958012/1250043/213169/1880623/1042431/2227565/1994847/1261901/3542203/2226479/4278597/2655877/4808345/2048358/3675232/2143580/4512331/981103/4351770/3800312/2232672/5226488/2127184
106Q14NQotg,2024_12_05_18_25,192.168.38.62:49948-172.217.137.9:443,301320
106Q14NQotg,2024_12_05_18_25,192.168.38.62:49950-74.125.96.41:443,3220235/725795/1928858/458969
106Q14NQotg,2024_12_05_18_36,192.168.38.62:50098-74.125.96.41:443,774637/1111527/1173671/583013/82097/2334569/213096
106Q14NQotg,2024_12_05_18_36,192.168.38.62:50128-172.217.137.137:443,1157477
106Q14NQotg,2024_12_05_18_36,192.168.38.62:50132-74.125.96.41:443,1282531/1552111/4713199/2627852/3674640/2573416/2329771/2599277/3077216/1920333/3180764/2609747/3014532/4722789/1863632/1957015
106Q14NQotg,2024_12_05_18_36,192.168.38.62:50166-172.217.137.137:443,353682
106Q14NQotg,2024_12_05_18_36,192.168.38.62:50168-74.125.96.41:443,2706878/2780858/2374639/2590418/1603442
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50257-173.194.4.40:443,2275100/1111525/731241/164015/1413555/936235/458932/164032/1355382/1865577/1219485/1686914/1470442/1864131/1929206
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50303-173.194.4.40:443,2960402/4092402/2160248/2899588/245963/458950/500441/2142122/3119471/2668962/3392470/3812582/4723307/1666308
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50341-173.194.4.40:443,2858835/2024894
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50349-173.194.4.40:443,65712/3186178
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50354-74.125.96.41:443,1291400
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50365-74.125.96.41:443,416854
106Q14NQotg,2024_12_05_18_47,192.168.38.62:50369-173.194.4.40:443,998386/524481
106Q14NQotg,2024_12_05_19_08,192.168.38.62:50631-173.194.4.40:443,1523936/1111525/731211/1114481/131247/1297277/1208673/825890/1447324/1429247/1535483/1585441/3383764/1406929/1587505/573638/4495339/1261771/164016/1699315/1417739/4335202/2672053/2047588
106Q14NQotg,2024_12_05_19_08,192.168.38.62:50690-172.217.137.9:443,
106Q14NQotg,2024_12_05_19_08,192.168.38.62:50692-173.194.4.40:443,606389/3276984/2947857/3801684/1582860/1848476/1966008/1325312
106Q14NQotg,2024_12_05_19_19,192.168.38.62:50779-173.194.4.40:443,1425644/1111525/1042597/229551/969592/1294536/54242/1553268/1317301/1626970/1186692/310452/131254/1355664/2022397/3289287/3439945/1161390/3456169/2121622/1777377/1015999/2565717/2820030/1147088/737478/5845281/147644/3753393/1697339/1392958/2701095/1852565/1668240/1512235/1092234/2309122/1964303
